#Datetime	Cumulative Time	N2	O2	4% H2	10% CO	CH4	H2
2014-01-15 10:27:19	0.79667	75.0	0.0	24.9	-1.2	0.0	-0.1
2014-01-15 10:27:20	0.79694	75.0	0.0	25.2	-0.6	-0.3	-0.1
2014-01-15 10:27:21	0.79722	75.0	0.1	24.6	-0.9	0.0	-0.1
2014-01-15 10:27:22	0.79750	75.0	0.1	24.6	-0.9	0.0	-0.1
2014-01-15 10:27:23	0.79778	76.0	0.1	24.9	-0.6	-0.3	-0.1
2014-01-15 10:27:24	0.79806	75.0	0.1	25.2	-0.6	0.3	-0.1
2014-01-15 10:27:25	0.79833	75.0	0.1	24.9	-0.9	-0.3	-0.1
2014-01-15 10:27:26	0.79861	75.0	0.1	24.9	-1.2	0.0	-0.1
2014-01-15 10:27:27	0.79889	75.0	0.2	25.2	-0.9	-0.0	-0.1
2014-01-15 10:27:28	0.79917	75.0	0.1	24.9	-0.9	0.3	-0.1
2014-01-15 10:27:29	0.79944	75.0	0.1	24.6	-1.2	-0.0	-0.1
2014-01-15 10:27:30	0.79972	76.0	0.0	24.9	-0.9	-0.3	-0.0
2014-01-15 10:27:31	0.80000	75.0	0.1	25.2	-0.9	-0.3	-0.0
2014-01-15 10:27:32	0.80028	75.0	0.1	24.6	-0.9	-0.0	-0.1
2014-01-15 10:27:33	0.80056	75.0	0.0	24.6	-0.6	-0.3	-0.1
2014-01-15 10:27:34	0.80083	75.0	0.0	24.6	-0.9	0.3	-0.1
2014-01-15 10:27:35	0.80111	76.0	0.1	24.9	-0.9	-0.0	-0.1
2014-01-15 10:27:36	0.80139	75.0	0.1	25.2	-0.6	0.0	-0.1
2014-01-15 10:27:37	0.80167	76.0	0.1	25.5	-0.9	-0.3	-0.1
2014-01-15 10:27:38	0.80194	75.0	0.1	25.2	-0.9	-0.0	0.0
2014-01-15 10:27:39	0.80222	76.0	0.1	24.6	-0.6	0.3	-0.1
2014-01-15 10:27:40	0.80250	75.0	0.1	24.9	-0.6	0.0	-0.1
2014-01-15 10:27:41	0.80278	74.0	0.0	24.9	-0.6	0.3	-0.1
2014-01-15 10:27:42	0.80306	76.0	0.1	24.9	-0.9	-0.0	-0.0
2014-01-15 10:27:43	0.80333	75.0	0.1	24.6	-0.6	0.0	-0.1
2014-01-15 10:27:44	0.80361	76.0	0.1	24.9	-0.9	-0.0	-0.1
2014-01-15 10:27:45	0.80389	75.0	0.2	25.2	-0.9	0.3	-0.1
2014-01-15 10:27:46	0.80417	76.0	-0.1	24.9	-0.9	0.0	-0.1
2014-01-15 10:27:47	0.80444	75.0	0.0	24.9	-0.9	0.3	-0.0
2014-01-15 10:27:48	0.80472	75.0	0.1	24.6	-1.2	-0.3	-0.1
2014-01-15 10:27:49	0.80500	75.0	0.1	25.2	-0.9	0.0	-0.1
2014-01-15 10:27:50	0.80528	76.0	0.1	24.9	-0.6	-0.3	-0.0
2014-01-15 10:27:51	0.80556	74.0	0.1	24.9	-0.6	-0.3	-0.1
2014-01-15 10:27:52	0.80583	75.0	0.1	24.9	-1.2	-0.3	-0.1
2014-01-15 10:27:53	0.80611	75.0	0.1	24.6	-0.9	-0.0	-0.1
2014-01-15 10:27:54	0.80639	75.0	0.2	24.9	-1.2	-0.3	-0.1
2014-01-15 10:27:55	0.80667	74.0	0.1	25.2	-0.9	-0.3	-0.1
2014-01-15 10:27:56	0.80694	76.0	0.1	24.9	-0.6	0.3	-0.1
2014-01-15 10:27:57	0.80722	75.0	0.1	25.2	-0.9	-0.3	-0.1
2014-01-15 10:27:58	0.80750	75.0	0.1	24.6	-1.2	0.3	-0.1
2014-01-15 10:27:59	0.80778	75.0	0.1	25.2	-0.9	0.3	-0.1
2014-01-15 10:28:00	0.80806	75.0	-0.0	24.6	-0.9	-0.0	-0.1
2014-01-15 10:28:01	0.80833	76.0	0.0	25.2	-0.6	0.0	-0.0
2014-01-15 10:28:02	0.80861	75.0	0.0	24.6	-0.9	-0.0	-0.1
2014-01-15 10:28:03	0.80889	75.0	0.1	24.9	-1.2	0.0	-0.1
2014-01-15 10:28:04	0.80917	75.0	0.1	24.9	-1.2	0.0	-0.1
2014-01-15 10:28:05	0.80944	76.0	0.0	24.6	-1.2	-0.0	-0.1
2014-01-15 10:28:06	0.80972	74.0	0.0	25.2	-0.6	0.3	-0.1
2014-01-15 10:28:07	0.81000	76.0	0.2	24.9	-0.6	0.3	-0.1
2014-01-15 10:28:08	0.81028	75.0	0.1	24.9	-1.2	-0.9	-0.1
2014-01-15 10:28:09	0.81056	75.0	0.0	25.5	-0.9	0.0	-0.1
2014-01-15 10:28:10	0.81083	75.0	0.1	24.3	-0.9	-0.3	-0.0
2014-01-15 10:28:11	0.81111	75.0	0.1	24.6	-0.9	-0.3	-0.1
2014-01-15 10:28:12	0.81139	76.0	0.1	25.2	-0.9	-0.0	-0.1
2014-01-15 10:28:13	0.81167	75.0	0.1	24.9	-0.6	-0.0	-0.1
2014-01-15 10:28:14	0.81194	76.0	0.0	24.9	-0.9	-0.0	-0.1
2014-01-15 10:28:15	0.81222	75.0	0.1	24.9	-0.9	0.3	-0.1
2014-01-15 10:28:16	0.81250	74.0	0.0	24.6	-0.6	0.0	-0.1
2014-01-15 10:28:17	0.81278	75.0	0.1	24.9	-0.9	0.3	-0.1
2014-01-15 10:28:18	0.81306	76.0	0.0	24.6	-1.2	0.0	-0.1
2014-01-15 10:28:19	0.81333	75.0	0.1	24.3	-0.6	-0.0	-0.0
2014-01-15 10:28:20	0.81361	75.0	0.0	24.9	-0.9	-0.3	-0.1
2014-01-15 10:28:21	0.81389	75.0	0.1	24.9	-0.9	0.0	-0.0
2014-01-15 10:28:22	0.81417	76.0	-0.0	24.9	-0.9	0.3	-0.1
2014-01-15 10:28:23	0.81444	75.0	0.2	24.9	-0.3	0.0	-0.1
2014-01-15 10:28:24	0.81472	74.0	0.1	24.9	-0.9	0.0	-0.1
2014-01-15 10:28:25	0.81500	75.0	0.1	24.9	-1.2	-0.3	-0.1
2014-01-15 10:28:26	0.81528	75.0	0.1	24.9	-0.9	0.3	-0.1
2014-01-15 10:28:27	0.81556	75.0	0.1	24.6	-0.9	-0.0	-0.1
2014-01-15 10:28:28	0.81583	74.0	-0.0	24.6	-1.2	0.0	-0.1
2014-01-15 10:28:29	0.81611	76.0	0.1	24.9	-0.9	-0.0	-0.1
2014-01-15 10:28:30	0.81639	75.0	0.1	24.9	-0.9	-0.3	-0.1
2014-01-15 10:28:31	0.81667	75.0	0.1	25.2	-0.9	-0.0	-0.0
2014-01-15 10:28:32	0.81694	75.0	0.1	24.6	-0.9	-0.3	-0.1
2014-01-15 10:28:33	0.81722	76.0	0.2	24.9	-0.6	0.3	-0.1
2014-01-15 10:28:34	0.81750	74.0	0.1	24.9	-0.9	-0.3	-0.1
2014-01-15 10:28:35	0.81778	76.0	0.0	24.9	-1.2	-0.3	-0.1
2014-01-15 10:28:36	0.81806	76.0	0.1	24.9	-0.9	-0.3	-0.1
2014-01-15 10:28:37	0.81833	75.0	0.0	25.2	-1.2	0.6	-0.1
2014-01-15 10:28:38	0.81861	75.0	-0.0	25.2	-0.9	0.0	-0.0
2014-01-15 10:28:39	0.81889	75.0	0.2	24.6	-0.9	0.3	-0.0
2014-01-15 10:28:40	0.81917	75.0	0.1	24.9	-0.9	0.0	-0.0
2014-01-15 10:28:41	0.81944	74.0	0.1	24.9	-0.6	0.3	-0.1
2014-01-15 10:28:42	0.81972	76.0	0.0	24.9	-0.9	-0.3	-0.1
2014-01-15 10:28:43	0.82000	75.0	0.2	24.9	-0.9	-0.3	-0.1
2014-01-15 10:28:44	0.82028	74.0	0.1	24.9	-1.2	-0.3	-0.1
2014-01-15 10:28:45	0.82056	74.0	0.0	24.9	-0.9	0.3	-0.1
2014-01-15 10:28:46	0.82083	76.0	0.1	24.9	-0.9	0.0	-0.1
2014-01-15 10:28:47	0.82111	75.0	0.1	24.9	-0.9	0.3	-0.1
2014-01-15 10:28:48	0.82139	75.0	0.1	25.2	-0.9	0.0	-0.1
2014-01-15 10:28:49	0.82167	75.0	0.1	24.9	-0.6	0.0	-0.1
2014-01-15 10:28:50	0.82194	74.0	0.1	24.9	-1.2	0.3	-0.1
2014-01-15 10:28:51	0.82222	76.0	0.0	24.9	-0.9	0.0	-0.1
2014-01-15 10:28:52	0.82250	74.0	-0.0	24.9	-0.9	-0.6	-0.1
2014-01-15 10:28:53	0.82278	76.0	0.1	24.6	-0.9	0.0	-0.1
2014-01-15 10:28:54	0.82306	75.0	0.0	24.9	-1.2	0.3	-0.1
2014-01-15 10:28:55	0.82333	74.0	0.0	25.2	-0.9	-0.3	-0.1
2014-01-15 10:28:56	0.82361	75.0	0.1	24.9	-0.9	0.0	-0.1
2014-01-15 10:28:57	0.82389	75.0	0.1	24.6	-0.9	-0.0	-0.1
2014-01-15 10:28:58	0.82417	75.0	0.1	25.2	-0.6	0.0	-0.1
2014-01-15 10:28:59	0.82444	76.0	0.1	24.9	-0.3	-0.3	-0.0
2014-01-15 10:29:00	0.82472	76.0	0.1	24.6	-0.6	-0.0	-0.1
2014-01-15 10:29:01	0.82500	75.0	0.1	24.9	-1.2	-0.3	-0.1
2014-01-15 10:29:02	0.82528	75.0	0.1	24.9	-1.2	0.3	-0.1
2014-01-15 10:29:03	0.82556	75.0	0.1	24.6	-0.6	0.0	-0.1
2014-01-15 10:29:04	0.82583	75.0	0.1	24.9	-0.9	-0.0	-0.1
2014-01-15 10:29:05	0.82611	75.0	0.0	24.9	-0.6	-0.0	-0.0
2014-01-15 10:29:06	0.82639	75.0	0.0	24.9	-0.3	0.3	-0.1
2014-01-15 10:29:07	0.82667	76.0	0.1	24.9	-0.9	-0.3	-0.1
2014-01-15 10:29:08	0.82694	75.0	0.1	24.9	-0.9	-0.0	-0.0
2014-01-15 10:29:09	0.82722	74.0	0.1	24.9	-0.9	-0.3	-0.1
2014-01-15 10:29:10	0.82750	75.0	0.1	24.6	-0.6	-0.3	-0.1
2014-01-15 10:29:11	0.82778	76.0	0.1	24.9	-0.9	0.0	-0.2
2014-01-15 10:29:12	0.82806	75.0	0.2	24.6	-0.6	0.0	-0.1
2014-01-15 10:29:13	0.82833	75.0	0.0	24.9	-0.9	0.0	-0.0
2014-01-15 10:29:14	0.82861	75.0	0.1	25.2	-0.9	-0.0	-0.0
2014-01-15 10:29:15	0.82889	75.0	0.1	25.2	-0.9	0.0	-0.1
2014-01-15 10:29:16	0.82917	75.0	0.1	25.2	-0.6	-0.3	-0.1
2014-01-15 10:29:17	0.82944	76.0	-0.0	25.2	-0.6	-0.0	-0.0
2014-01-15 10:29:18	0.82972	74.0	0.0	24.9	-0.9	-0.0	-0.0
2014-01-15 10:29:19	0.83000	75.0	0.0	24.9	-0.9	0.3	-0.1
2014-01-15 10:29:20	0.83028	75.0	0.1	24.6	-0.9	0.0	-0.1
2014-01-15 10:29:21	0.83056	75.0	0.1	24.9	-0.9	-0.0	-0.1
2014-01-15 10:29:22	0.83083	76.0	0.0	24.6	-1.2	-0.3	-0.0
2014-01-15 10:29:23	0.83111	74.0	0.1	25.2	-0.3	-0.3	-0.1
2014-01-15 10:29:24	0.83139	75.0	-0.0	24.9	-1.2	0.3	-0.1
2014-01-15 10:29:25	0.83167	75.0	0.1	25.2	-0.6	-0.0	-0.1
2014-01-15 10:29:26	0.83194	75.0	0.0	24.9	-0.9	-0.0	-0.1
2014-01-15 10:29:27	0.83222	76.0	0.0	24.9	-1.2	-0.0	-0.1
2014-01-15 10:29:28	0.83250	74.0	0.1	24.9	-1.5	0.0	-0.2
2014-01-15 10:29:29	0.83278	75.0	0.0	24.3	-0.9	0.3	-0.1
2014-01-15 10:29:30	0.83306	76.0	0.1	25.5	-0.9	0.0	-0.1
2014-01-15 10:29:31	0.83333	76.0	0.1	25.2	-0.9	0.3	-0.1
2014-01-15 10:29:32	0.83361	75.0	0.0	24.9	-0.9	0.3	-0.1
2014-01-15 10:29:33	0.83389	75.0	0.2	24.9	-1.2	-0.3	-0.1
2014-01-15 10:29:34	0.83417	75.0	0.1	24.9	-0.9	0.3	-0.1
2014-01-15 10:29:35	0.83444	75.0	0.1	25.5	-0.9	0.0	-0.1
2014-01-15 10:29:36	0.83472	76.0	0.1	24.6	-0.9	0.3	-0.0
2014-01-15 10:29:37	0.83500	75.0	0.1	24.6	-0.9	-0.3	-0.0
2014-01-15 10:29:38	0.83528	75.0	0.1	24.6	-0.9	-0.3	-0.1
2014-01-15 10:29:39	0.83556	74.0	0.2	24.9	-0.9	0.3	-0.1
2014-01-15 10:29:40	0.83583	76.0	0.1	25.2	-0.6	-0.3	-0.1
2014-01-15 10:29:41	0.83611	75.0	0.1	24.6	-1.2	-0.3	-0.1
2014-01-15 10:29:42	0.83639	75.0	0.0	25.2	-0.6	0.0	-0.1
2014-01-15 10:29:43	0.83667	75.0	0.1	24.3	-1.2	0.3	-0.1
2014-01-15 10:29:44	0.83694	75.0	0.1	25.2	-0.9	-0.3	-0.1
2014-01-15 10:29:45	0.83722	75.0	0.1	24.3	-0.9	0.3	-0.0
2014-01-15 10:29:46	0.83750	76.0	0.1	24.9	-1.2	0.3	-0.1
2014-01-15 10:29:47	0.83778	74.0	0.1	24.9	-0.6	-0.0	-0.1
2014-01-15 10:29:48	0.83806	75.0	0.1	25.2	-1.2	0.3	-0.1
2014-01-15 10:29:49	0.83833	74.0	0.0	24.9	-0.9	-0.0	-0.0
2014-01-15 10:29:50	0.83861	75.0	0.1	25.2	-1.2	-0.3	-0.0
2014-01-15 10:29:51	0.83889	75.0	0.0	24.6	-1.2	0.0	-0.2
2014-01-15 10:29:52	0.83917	75.0	0.1	24.9	-0.6	-0.0	-0.0
2014-01-15 10:29:53	0.83944	75.0	0.2	25.2	-0.9	-0.3	-0.2
2014-01-15 10:29:54	0.83972	74.0	0.0	24.9	-0.6	-0.3	-0.1
2014-01-15 10:29:55	0.84000	75.0	0.1	24.6	-0.9	0.0	-0.1
2014-01-15 10:29:56	0.84028	76.0	0.1	24.9	-0.9	0.0	-0.1
2014-01-15 10:29:57	0.84056	75.0	0.1	24.3	-1.2	0.0	-0.1
2014-01-15 10:29:58	0.84083	75.0	0.1	25.2	-0.9	-0.6	-0.1
2014-01-15 10:29:59	0.84111	75.0	0.2	25.2	-0.6	0.3	-0.1
2014-01-15 10:30:00	0.84139	75.0	-0.0	24.9	-1.2	-0.3	-0.0
2014-01-15 10:30:01	0.84167	74.0	0.0	24.6	-0.9	-0.3	0.0
2014-01-15 10:30:02	0.84194	76.0	0.1	24.9	-0.9	-0.0	-0.1
2014-01-15 10:30:03	0.84222	75.0	-0.0	24.6	-0.6	-0.0	-0.1
2014-01-15 10:30:04	0.84250	74.0	0.2	24.9	-0.6	0.0	-0.1
2014-01-15 10:30:05	0.84278	75.0	0.1	25.2	-1.2	-0.0	-0.1
2014-01-15 10:30:06	0.84306	74.0	0.1	24.9	-0.9	0.0	-0.1
2014-01-15 10:30:07	0.84333	76.0	0.1	24.9	-0.3	-0.3	-0.1
2014-01-15 10:30:08	0.84361	75.0	0.2	25.5	-0.6	-0.0	-0.0
2014-01-15 10:30:09	0.84389	75.0	0.1	24.6	-0.9	-0.3	-0.0
2014-01-15 10:30:10	0.84417	74.0	-0.0	24.9	-0.9	0.0	-0.1
2014-01-15 10:30:11	0.84444	75.0	0.1	24.6	-0.3	0.0	-0.0
2014-01-15 10:30:12	0.84472	75.0	0.1	24.9	-0.9	0.3	-0.1
2014-01-15 10:30:13	0.84500	75.0	-0.0	24.6	-0.9	-0.3	-0.0
2014-01-15 10:30:14	0.84528	75.0	0.0	25.2	-0.9	-0.0	-0.1
2014-01-15 10:30:15	0.84556	75.0	0.1	25.5	-1.2	-0.0	-0.1
2014-01-15 10:30:16	0.84583	74.0	0.0	24.9	-0.6	0.0	-0.1
2014-01-15 10:30:17	0.84611	75.0	0.0	24.9	-0.9	-0.3	-0.1
2014-01-15 10:30:18	0.84639	76.0	0.1	24.6	-0.3	0.3	-0.0
2014-01-15 10:30:19	0.84667	74.0	0.0	24.9	-0.9	-0.0	-0.1
2014-01-15 10:30:20	0.84694	76.0	0.1	24.6	-0.9	-0.3	-0.1
2014-01-15 10:30:21	0.84722	74.0	0.1	24.9	-0.9	-0.0	-0.1
2014-01-15 10:30:22	0.84750	75.0	0.1	24.9	-0.9	-0.0	-0.1
2014-01-15 10:30:23	0.84778	75.0	0.1	25.2	-1.2	-0.0	-0.1
2014-01-15 10:30:24	0.84806	76.0	0.1	24.9	-0.9	0.3	-0.0
2014-01-15 10:30:25	0.84833	75.0	0.0	24.9	-0.9	0.0	-0.1
2014-01-15 10:30:26	0.84861	74.0	0.1	24.9	-0.9	-0.3	-0.1
2014-01-15 10:30:27	0.84889	76.0	0.1	24.6	-0.6	-0.3	-0.1
2014-01-15 10:30:28	0.84917	74.0	0.1	24.9	-0.9	-0.0	-0.1
2014-01-15 10:30:29	0.84944	75.0	0.0	25.2	-0.6	-0.0	-0.1
2014-01-15 10:30:30	0.84972	75.0	0.0	24.9	-1.2	-0.0	-0.1
2014-01-15 10:30:31	0.85000	76.0	0.1	24.9	-1.2	-0.0	-0.0
2014-01-15 10:30:32	0.85028	74.0	0.0	24.9	-0.6	0.0	-0.1
2014-01-15 10:30:33	0.85056	74.0	0.1	24.6	-0.9	0.0	-0.1
2014-01-15 10:30:34	0.85083	76.0	0.2	25.5	-0.9	-0.0	-0.1
2014-01-15 10:30:35	0.85111	75.0	-0.0	25.2	-0.9	0.3	-0.1
2014-01-15 10:30:36	0.85139	75.0	0.1	24.9	-0.9	0.3	-0.1
2014-01-15 10:30:37	0.85167	75.0	0.1	25.2	-0.9	-0.3	-0.1
2014-01-15 10:30:38	0.85194	74.0	0.1	24.9	-1.2	0.3	-0.1
2014-01-15 10:30:39	0.85222	75.0	0.0	24.6	-0.9	0.3	-0.1
2014-01-15 10:30:40	0.85250	75.0	0.0	24.9	-0.6	-0.0	-0.1
2014-01-15 10:30:41	0.85278	75.0	0.0	25.2	-1.2	-0.3	-0.1
2014-01-15 10:30:42	0.85306	76.0	0.0	24.9	-0.6	0.3	-0.1
2014-01-15 10:30:43	0.85333	75.0	0.1	24.9	-1.2	0.3	-0.1
2014-01-15 10:30:44	0.85361	75.0	0.0	24.6	-0.9	0.0	-0.1
2014-01-15 10:30:45	0.85389	74.0	0.1	24.9	-0.6	-0.0	-0.1
2014-01-15 10:30:46	0.85417	76.0	0.0	24.6	-0.9	0.0	-0.0
2014-01-15 10:30:47	0.85444	76.0	0.1	25.2	-0.9	-0.0	-0.0
2014-01-15 10:30:48	0.85472	75.0	0.1	25.2	-0.9	-0.3	-0.1
2014-01-15 10:30:49	0.85500	75.0	0.1	24.6	-0.9	-0.3	-0.1
2014-01-15 10:30:50	0.85528	74.0	0.1	24.9	-0.9	0.0	-0.0
2014-01-15 10:30:51	0.85556	75.0	0.0	24.9	-0.9	0.0	-0.1
2014-01-15 10:30:52	0.85583	76.0	0.1	24.9	-0.6	0.3	-0.1
2014-01-15 10:30:53	0.85611	75.0	0.1	25.2	-0.9	-0.3	-0.1
2014-01-15 10:30:54	0.85639	75.0	0.1	24.9	-0.9	0.0	-0.0
2014-01-15 10:30:55	0.85667	75.0	0.1	24.9	-0.9	0.0	-0.1
2014-01-15 10:30:56	0.85694	75.0	0.1	25.2	-0.6	0.3	-0.1
2014-01-15 10:30:57	0.85722	75.0	0.1	24.9	-0.9	-0.0	-0.1
2014-01-15 10:30:58	0.85750	75.0	-0.0	24.9	-0.6	-0.0	-0.1
2014-01-15 10:30:59	0.85778	75.0	0.1	25.2	-0.9	-0.3	-0.1
2014-01-15 10:31:00	0.85806	75.0	0.0	25.2	-0.9	0.3	-0.1
2014-01-15 10:31:01	0.85833	75.0	-0.0	24.6	-1.2	0.3	-0.0
2014-01-15 10:31:02	0.85861	74.0	0.1	24.6	-0.9	-0.3	-0.1
2014-01-15 10:31:03	0.85889	75.0	0.1	24.6	-0.9	0.0	-0.1
2014-01-15 10:31:04	0.85917	75.0	0.0	25.2	-1.2	0.3	-0.0
2014-01-15 10:31:05	0.85944	75.0	0.0	24.6	-0.9	0.3	-0.1
2014-01-15 10:31:06	0.85972	76.0	-0.0	25.2	-1.2	-0.0	-0.1
2014-01-15 10:31:07	0.86000	75.0	0.1	25.2	-0.9	-0.0	-0.1
2014-01-15 10:31:08	0.86028	74.0	0.1	24.9	-1.2	-0.0	-0.1
2014-01-15 10:31:09	0.86056	75.0	0.1	25.2	-0.9	-0.3	-0.0
2014-01-15 10:31:10	0.86083	76.0	-0.0	24.9	-0.9	-0.3	-0.1
2014-01-15 10:31:11	0.86111	75.0	0.0	24.6	-0.9	-0.3	-0.1
2014-01-15 10:31:12	0.86139	74.0	0.1	24.9	-0.9	0.3	-0.1
2014-01-15 10:31:13	0.86167	75.0	0.1	25.2	-0.9	0.3	-0.1
2014-01-15 10:31:14	0.86194	75.0	0.1	24.9	-0.9	-0.0	-0.1
2014-01-15 10:31:15	0.86222	75.0	0.1	25.2	-0.6	-0.3	-0.1
2014-01-15 10:31:16	0.86250	77.0	0.2	24.9	-0.6	0.0	-0.1
2014-01-15 10:31:17	0.86278	75.0	0.1	25.2	-0.9	-0.3	-0.1
2014-01-15 10:31:18	0.86306	74.0	0.0	25.2	-0.9	-0.0	-0.0
2014-01-15 10:31:19	0.86333	75.0	0.0	24.9	-1.2	0.3	-0.1
2014-01-15 10:31:20	0.86361	75.0	-0.0	24.9	-0.9	0.3	-0.1
2014-01-15 10:31:21	0.86389	76.0	0.1	24.9	-1.2	0.0	-0.1
2014-01-15 10:31:22	0.86417	74.0	0.0	24.9	-0.6	0.0	-0.1
2014-01-15 10:31:23	0.86444	75.0	0.1	25.2	-1.2	-0.0	-0.1
2014-01-15 10:31:24	0.86472	75.0	0.0	24.3	-0.9	0.0	-0.1
2014-01-15 10:31:25	0.86500	75.0	0.1	24.9	-0.9	0.3	-0.1
2014-01-15 10:31:26	0.86528	76.0	0.1	25.2	-1.2	0.3	-0.0
2014-01-15 10:31:27	0.86556	75.0	0.0	25.2	-1.2	-0.3	-0.0
2014-01-15 10:31:28	0.86583	74.0	0.1	24.9	-0.6	0.3	-0.1
2014-01-15 10:31:29	0.86611	75.0	0.1	24.9	-0.9	-0.0	-0.1
2014-01-15 10:31:30	0.86639	74.0	0.1	25.2	-0.9	-0.0	-0.1
2014-01-15 10:31:31	0.86667	75.0	0.1	25.2	-0.6	0.3	-0.1
2014-01-15 10:31:32	0.86694	75.0	0.1	24.6	-0.9	0.3	-0.0
2014-01-15 10:31:33	0.86722	75.0	0.1	24.3	-1.2	-0.3	-0.1
2014-01-15 10:31:34	0.86750	75.0	0.1	24.9	-0.9	-0.0	-0.1
2014-01-15 10:31:35	0.86778	75.0	0.1	24.6	-0.9	0.3	-0.1
2014-01-15 10:31:36	0.86806	75.0	0.0	24.6	-1.2	-0.3	-0.1
2014-01-15 10:31:37	0.86833	76.0	0.1	25.2	-0.9	0.0	-0.1
2014-01-15 10:31:38	0.86861	75.0	0.0	25.2	-0.9	0.3	-0.0
2014-01-15 10:31:39	0.86889	75.0	0.1	24.0	-0.9	-0.0	-0.1
2014-01-15 10:31:40	0.86917	75.0	0.1	24.6	-0.9	-0.3	-0.1
2014-01-15 10:31:41	0.86944	76.0	0.1	25.2	-0.9	-0.3	0.0
2014-01-15 10:31:42	0.86972	75.0	0.0	25.5	-1.2	-0.0	-0.1
2014-01-15 10:31:43	0.87000	75.0	0.1	24.9	-0.9	-0.0	-0.0
2014-01-15 10:31:44	0.87028	74.0	0.1	24.6	-1.2	0.3	-0.0
2014-01-15 10:31:45	0.87056	74.0	0.1	24.6	-0.9	-0.3	-0.0
2014-01-15 10:31:46	0.87083	75.0	0.1	24.9	-0.6	0.0	-0.1
2014-01-15 10:31:47	0.87111	76.0	0.1	25.2	-0.6	-0.0	-0.0
2014-01-15 10:31:48	0.87139	75.0	0.0	24.9	-0.9	0.3	-0.1
2014-01-15 10:31:49	0.87167	75.0	0.0	24.6	-0.9	0.3	-0.1
2014-01-15 10:31:50	0.87194	74.0	0.1	24.6	-0.9	-0.3	-0.1
2014-01-15 10:31:51	0.87222	74.0	0.1	24.9	-0.9	0.3	-0.0
2014-01-15 10:31:52	0.87250	75.0	0.1	24.9	-1.2	0.0	-0.1
2014-01-15 10:31:53	0.87278	75.0	0.0	24.6	-0.9	-0.3	-0.1
2014-01-15 10:31:54	0.87306	75.0	0.0	24.9	-0.9	0.0	-0.1
2014-01-15 10:31:55	0.87333	75.0	0.0	25.2	-0.6	-0.0	-0.1
2014-01-15 10:31:56	0.87361	75.0	0.0	24.9	-0.6	0.3	-0.1
2014-01-15 10:31:57	0.87389	75.0	0.1	24.9	-0.6	0.0	-0.1
2014-01-15 10:31:58	0.87417	76.0	0.0	24.6	-0.6	-0.0	-0.1
2014-01-15 10:31:59	0.87444	75.0	0.1	24.9	-0.9	-0.3	-0.1
2014-01-15 10:32:00	0.87472	74.0	0.0	25.2	-1.2	0.3	-0.1
2014-01-15 10:32:01	0.87500	74.0	0.0	24.9	-0.3	-0.3	-0.0
2014-01-15 10:32:02	0.87528	75.0	0.0	24.9	-1.2	-0.3	-0.1
2014-01-15 10:32:03	0.87556	74.0	0.1	25.2	-0.6	0.0	-0.0
2014-01-15 10:32:04	0.87583	74.0	0.1	24.9	-1.2	0.0	-0.1
2014-01-15 10:32:05	0.87611	74.0	0.0	24.9	-0.9	-0.3	-0.0
2014-01-15 10:32:06	0.87639	77.0	0.0	24.6	-0.9	-0.3	-0.0
2014-01-15 10:32:07	0.87667	74.0	0.0	24.9	-0.3	0.3	-0.0
2014-01-15 10:32:08	0.87694	74.0	0.1	25.2	-0.9	-0.3	-0.0
2014-01-15 10:32:09	0.87722	77.0	0.1	24.6	-1.2	0.3	-0.1
2014-01-15 10:32:10	0.87750	75.0	-0.0	24.9	-1.2	0.0	-0.0
2014-01-15 10:32:11	0.87778	75.0	0.1	24.6	-1.5	0.3	-0.1
2014-01-15 10:32:12	0.87806	74.0	0.1	24.9	-0.9	0.0	-0.1
2014-01-15 10:32:13	0.87833	76.0	0.1	24.6	-1.2	0.0	-0.1
2014-01-15 10:32:14	0.87861	75.0	0.1	25.2	-0.9	-0.0	-0.1
2014-01-15 10:32:15	0.87889	75.0	0.1	24.9	-0.9	0.3	-0.1
2014-01-15 10:32:16	0.87917	74.0	0.0	25.2	-0.9	0.0	-0.1
2014-01-15 10:32:17	0.87944	75.0	0.2	24.9	-0.6	0.0	-0.1
2014-01-15 10:32:18	0.87972	74.0	0.2	24.6	-0.6	0.0	-0.1
2014-01-15 10:32:19	0.88000	75.0	0.1	24.6	-0.6	-0.0	-0.0
2014-01-15 10:32:20	0.88028	76.0	0.1	24.9	-0.9	-0.3	-0.0
2014-01-15 10:32:21	0.88056	75.0	0.1	24.9	-0.9	-0.6	-0.1
2014-01-15 10:32:22	0.88083	75.0	0.1	24.9	-0.9	0.0	-0.1
2014-01-15 10:32:23	0.88111	74.0	0.1	25.2	-0.3	-0.0	-0.1
2014-01-15 10:32:24	0.88139	76.0	0.1	25.2	-0.6	0.3	-0.1
2014-01-15 10:32:25	0.88167	75.0	0.0	24.6	-1.2	-0.3	-0.1
2014-01-15 10:32:26	0.88194	74.0	0.1	24.6	-0.9	-0.0	-0.1
2014-01-15 10:32:27	0.88222	76.0	0.1	24.9	-0.9	0.0	-0.1
2014-01-15 10:32:28	0.88250	75.0	0.1	25.2	-0.3	0.0	-0.2
2014-01-15 10:32:29	0.88278	75.0	0.1	25.2	-0.9	-0.0	-0.1
2014-01-15 10:32:30	0.88306	75.0	0.1	25.2	-1.2	-0.3	-0.1
2014-01-15 10:32:31	0.88333	75.0	0.1	24.9	-0.9	0.0	-0.1
